,date,cash,position,portfolio_value,close,volatility,signal
841,2013-07-17,88462.221915,0,88462.221915,1.65,0.027084676537988916,hold
842,2013-07-18,88462.221915,0,88462.221915,1.64,0.026780579458354763,hold
843,2013-07-19,88462.221915,0,88462.221915,1.59,0.02301245637420347,hold
844,2013-07-22,88462.221915,0,88462.221915,1.6,0.021424628800293787,hold
845,2013-07-23,88462.221915,0,88462.221915,1.56,0.018921647426847946,hold
846,2013-07-24,88462.221915,0,88462.221915,1.58,0.018803952903465634,hold
847,2013-07-25,88462.221915,0,88462.221915,1.61,0.018542802890869313,hold
848,2013-07-26,56677.637565000005,19490,88446.337565,1.63,0.018261146299915584,buy
849,2013-07-29,56677.637565000005,19490,88446.337565,1.63,0.017952884037293292,hold
850,2013-07-30,56677.637565000005,19490,88836.13756500001,1.65,0.017327738055551593,hold
851,2013-07-31,56677.637565000005,19490,89031.037565,1.66,0.016997787260291903,hold
852,2013-08-01,56677.637565000005,19490,90005.537565,1.71,0.01733213345365996,hold
853,2013-08-02,56677.637565000005,19490,90590.237565,1.74,0.01712709199599177,hold
854,2013-08-05,56677.637565000005,19490,90590.237565,1.74,0.016912070069948645,hold
855,2013-08-06,56677.637565000005,19490,90005.537565,1.71,0.017480254954847223,hold
856,2013-08-07,56677.637565000005,19490,89810.63756500001,1.7,0.017914062013733887,hold
857,2013-08-08,56677.637565000005,19490,90395.337565,1.73,0.012879844572583558,hold
858,2013-08-09,56677.637565000005,19490,90005.537565,1.71,0.01273289940800237,buy
859,2013-08-12,56677.637565000005,19490,90200.437565,1.72,0.012684561492996864,hold
860,2013-08-13,56677.637565000005,19490,90785.13756500001,1.75,0.012847851627457677,hold
861,2013-08-14,56677.637565000005,19490,90395.337565,1.73,0.012843701782057463,buy
862,2013-08-15,88625.25576500001,0,88625.25576500001,1.64,0.017709821869857843,hold
863,2013-08-16,88625.25576500001,0,88625.25576500001,1.63,0.01559085044929378,hold
864,2013-08-19,88625.25576500001,0,88625.25576500001,1.63,0.01558791711516817,hold
865,2013-08-20,88625.25576500001,0,88625.25576500001,1.65,0.015483346981194057,hold
866,2013-08-21,88625.25576500001,0,88625.25576500001,1.63,0.01558291723379532,hold
867,2013-08-22,88625.25576500001,0,88625.25576500001,1.68,0.015995994618487865,hold
868,2013-08-23,54930.81696500001,19580,88608.41696500001,1.72,0.017142496216022606,buy
869,2013-08-26,54930.81696500001,19580,88608.41696500001,1.72,0.017023761306296414,hold
870,2013-08-27,86438.85506500001,0,86438.85506500001,1.61,0.020846393692166485,hold
871,2013-08-28,86438.85506500001,0,86438.85506500001,1.63,0.02068195702972755,sell
872,2013-08-29,86438.85506500001,0,86438.85506500001,1.66,0.020096713873380568,hold
873,2013-08-30,86438.85506500001,0,86438.85506500001,1.63,0.020025236976764844,hold
874,2013-09-03,86438.85506500001,0,86438.85506500001,1.66,0.020043047573272108,hold
875,2013-09-04,58408.20674500001,16384,86424.84674500002,1.71,0.020135921902297585,buy
876,2013-09-05,58408.20674500001,16384,86588.68674500001,1.72,0.020365760514656925,hold
877,2013-09-06,58408.20674500001,16384,86752.52674500001,1.73,0.02020121139155167,hold
878,2013-09-09,58408.20674500001,16384,87735.56674500002,1.79,0.021206974049378168,hold
879,2013-09-10,58408.20674500001,16384,88227.08674500001,1.82,0.021931282342986975,hold
880,2013-09-11,58408.20674500001,16384,88063.24674500001,1.81,0.022269769489004405,hold
881,2013-09-12,58408.20674500001,16384,87899.40674500001,1.8,0.022351143670248375,hold
882,2013-09-13,58408.20674500001,16384,87899.40674500001,1.8,0.018546714869700998,hold
883,2013-09-16,58408.20674500001,16384,87735.56674500002,1.79,0.01842795803449184,hold
884,2013-09-17,58408.20674500001,16384,88390.926745,1.83,0.01846592869868984,hold
885,2013-09-18,58408.20674500001,16384,89373.96674500001,1.89,0.01879872957492007,hold
886,2013-09-19,58408.20674500001,16384,89537.80674500001,1.9,0.019110571454008355,hold
887,2013-09-20,58408.20674500001,16384,89210.12674500002,1.88,0.01915640598284389,hold
888,2013-09-23,58408.20674500001,16384,89046.28674500002,1.87,0.01851004864013337,hold
889,2013-09-24,58408.20674500001,16384,89046.28674500002,1.87,0.018646874812968516,hold
890,2013-09-25,58408.20674500001,16384,88882.44674500001,1.86,0.013405597594230587,hold
891,2013-09-26,58408.20674500001,16384,89537.80674500001,1.9,0.013086029753926337,hold
892,2013-09-27,58408.20674500001,16384,89373.96674500001,1.89,0.013336449148729206,hold
893,2013-09-30,58408.20674500001,16384,89210.12674500002,1.88,0.014203145190511562,hold
894,2013-10-01,58408.20674500001,16384,90029.32674500001,1.93,0.015355879550194301,hold
895,2013-10-02,58408.20674500001,16384,90029.32674500001,1.93,0.015378855639140621,buy
896,2013-10-03,58408.20674500001,16384,88882.44674500001,1.86,0.015561583969148215,hold
897,2013-10-04,58408.20674500001,16384,89701.646745,1.91,0.015561583969148215,hold
898,2013-10-07,58408.20674500001,16384,88882.44674500001,1.86,0.01482006554240728,hold
899,2013-10-08,87229.628825,0,87229.628825,1.76,0.01550391858504208,hold
900,2013-10-09,87229.628825,0,87229.628825,1.74,0.016819388244526324,hold
901,2013-10-10,87229.628825,0,87229.628825,1.85,0.019009577053806404,hold
902,2013-10-11,87229.628825,0,87229.628825,1.89,0.01954219443476327,hold
903,2013-10-14,58232.32742000001,15017,87215.13742000001,1.93,0.019699317298544867,buy
904,2013-10-15,58232.32742000001,15017,86914.79742,1.91,0.02014551794577645,hold
905,2013-10-16,58232.32742000001,15017,87815.81742,1.97,0.019736860197573067,hold
906,2013-10-17,58232.32742000001,15017,88416.49742,2.01,0.019149566968262047,hold
907,2013-10-18,58232.32742000001,15017,89918.19742000001,2.11,0.021903172730393203,hold
908,2013-10-21,58232.32742000001,15017,90068.36742000001,2.12,0.021997692601300224,hold
909,2013-10-22,58232.32742000001,15017,90068.36742000001,2.12,0.021840916941466202,hold
910,2013-10-23,58232.32742000001,15017,89617.85742000001,2.09,0.022423479082432123,hold
911,2013-10-24,58232.32742000001,15017,90068.36742000001,2.12,0.02241199128907587,hold
912,2013-10-25,58232.32742000001,15017,90669.04742000002,2.16,0.022802349136088845,hold
913,2013-10-28,58232.32742000001,15017,90669.04742000002,2.16,0.02232555825770325,hold
914,2013-10-29,58232.32742000001,15017,90819.21742,2.17,0.021578004553547116,hold
915,2013-10-30,58232.32742000001,15017,90819.21742,2.17,0.021528123532695603,hold
916,2013-10-31,58232.32742000001,15017,90518.87742,2.15,0.02147508626028534,hold
917,2013-11-01,58232.32742000001,15017,90518.87742,2.15,0.02147508626028534,hold
918,2013-11-04,58232.32742000001,15017,90669.04742000002,2.16,0.021149147385038928,hold
919,2013-11-05,58232.32742000001,15017,90819.21742,2.17,0.019111409714409482,hold
920,2013-11-06,58232.32742000001,15017,90819.21742,2.17,0.01633370629708211,buy
921,2013-11-07,89001.78499500001,0,89001.78499500001,2.05,0.017548577172532977,hold
922,2013-11-08,89001.78499500001,0,89001.78499500001,2.13,0.01741003022525257,hold
923,2013-11-11,89001.78499500001,0,89001.78499500001,2.12,0.017274472287790138,hold
924,2013-11-12,89001.78499500001,0,89001.78499500001,2.13,0.016935046489839258,hold
925,2013-11-13,54961.77349500001,15465,88984.773495,2.2,0.017021024826431343,buy
926,2013-11-14,54961.77349500001,15465,89294.07349500002,2.22,0.017360651559126677,hold
927,2013-11-15,54961.77349500001,15465,89603.373495,2.24,0.013942757051475022,hold
928,2013-11-18,54961.77349500001,15465,88675.47349500001,2.18,0.013700530886219288,hold
929,2013-11-19,54961.77349500001,15465,88211.523495,2.15,0.014408950016004146,hold
930,2013-11-20,54961.77349500001,15465,88056.873495,2.14,0.01371532480664412,hold
931,2013-11-21,54961.77349500001,15465,88984.773495,2.2,0.013706177322595414,hold
932,2013-11-22,54961.77349500001,15465,89603.373495,2.24,0.013187325755357733,buy
933,2013-11-25,54961.77349500001,15465,89758.023495,2.25,0.013367973147718813,hold
934,2013-11-26,54961.77349500001,15465,90376.623495,2.29,0.013438952714472778,hold
935,2013-11-27,54961.77349500001,15465,91149.873495,2.34,0.0138476988540954,hold
936,2013-11-29,54961.77349500001,15465,91768.47349500001,2.38,0.014103676208908187,hold
937,2013-12-02,54961.77349500001,15465,91459.17349500001,2.36,0.014060459306576612,hold
938,2013-12-03,54961.77349500001,15465,91304.523495,2.35,0.014567643761464093,hold
939,2013-12-04,54961.77349500001,15465,91459.17349500001,2.36,0.014664893313800265,hold
940,2013-12-05,54961.77349500001,15465,91304.523495,2.35,0.014652596980176203,hold
941,2013-12-06,54961.77349500001,15465,92077.773495,2.4,0.012172269188353155,hold
942,2013-12-09,54961.77349500001,15465,92541.72349500001,2.43,0.011940428407292777,hold
943,2013-12-10,54961.77349500001,15465,92541.72349500001,2.43,0.012040422106977056,hold
944,2013-12-11,54961.77349500001,15465,90995.22349500001,2.33,0.013458064636093163,hold
945,2013-12-12,54961.77349500001,15465,90840.573495,2.32,0.014572012605096125,hold
946,2013-12-13,54961.77349500001,15465,90531.273495,2.3,0.013957940644114814,hold
947,2013-12-16,54961.77349500001,15465,91149.873495,2.34,0.01392985425992267,hold
948,2013-12-17,54961.77349500001,15465,90995.22349500001,2.33,0.013760606082453459,hold
949,2013-12-18,54961.77349500001,15465,92232.42349500001,2.41,0.012837614999731161,hold
950,2013-12-19,54961.77349500001,15465,91923.123495,2.39,0.012978293360088133,buy
951,2013-12-20,54961.77349500001,15465,93005.67349500001,2.46,0.013426721002252116,hold
952,2013-12-23,54961.77349500001,15465,94242.873495,2.54,0.014671842714750093,hold
953,2013-12-24,54961.77349500001,15465,94242.873495,2.54,0.01458613325178748,hold
954,2013-12-26,54961.77349500001,15465,94706.823495,2.57,0.014577582112846911,hold
955,2013-12-27,54961.77349500001,15465,94397.523495,2.55,0.014366928831424281,hold
956,2013-12-30,54961.77349500001,15465,94242.873495,2.54,0.014087530535351748,hold
957,2013-12-31,54961.77349500001,15465,95016.123495,2.59,0.01420789671641473,hold
958,2014-01-02,54961.77349500001,15465,94088.22349500001,2.53,0.01440335834067678,hold
959,2014-01-03,54961.77349500001,15465,93160.32349500002,2.47,0.014723752600569682,hold
960,2014-01-06,54961.77349500001,15465,92696.373495,2.44,0.01556001088111729,hold
961,2014-01-07,54961.77349500001,15465,93778.923495,2.51,0.015529093817209438,hold
962,2014-01-08,54961.77349500001,15465,94088.22349500001,2.53,0.015513269340093214,hold
963,2014-01-09,54961.77349500001,15465,93624.273495,2.5,0.015513269340093214,buy
964,2014-01-10,54961.77349500001,15465,93933.57349500002,2.52,0.014666309687935771,hold
965,2014-01-13,54961.77349500001,15465,92232.42349500001,2.41,0.014575219596058876,hold
966,2014-01-14,54961.77349500001,15465,94397.523495,2.55,0.014770699703234313,hold
967,2014-01-15,54961.77349500001,15465,95325.42349500001,2.61,0.016753977788609962,buy
968,2014-01-16,54961.77349500001,15465,95480.07349500002,2.62,0.01661066886902035,hold
969,2014-01-17,54961.77349500001,15465,94706.823495,2.57,0.017045676322951786,hold
970,2014-01-21,54961.77349500001,15465,95634.72349500001,2.63,0.016884327790183503,hold
971,2014-01-22,54961.77349500001,15465,95944.023495,2.65,0.016643396468444097,hold
972,2014-01-23,54961.77349500001,15465,95480.07349500002,2.62,0.015284786284159012,hold
973,2014-01-24,92986.651545,0,92986.651545,2.46,0.017269788064638508,hold
974,2014-01-27,92986.651545,0,92986.651545,2.39,0.01925200623022653,hold
975,2014-01-28,92986.651545,0,92986.651545,2.39,0.019486441270448716,hold
976,2014-01-29,92986.651545,0,92986.651545,2.32,0.01986143401356978,hold
977,2014-01-30,92986.651545,0,92986.651545,2.44,0.022249013098920196,hold
978,2014-01-31,92986.651545,0,92986.651545,2.42,0.02216148987498246,hold
979,2014-02-03,92986.651545,0,92986.651545,2.26,0.022646176910980687,hold
980,2014-02-04,92986.651545,0,92986.651545,2.3,0.0225408366528696,hold
981,2014-02-05,92986.651545,0,92986.651545,2.28,0.02217515840918567,hold
982,2014-02-06,92986.651545,0,92986.651545,2.37,0.023278389240540744,hold
983,2014-02-07,72796.561545,8072,92976.561545,2.5,0.025872908664266097,buy
984,2014-02-10,72796.561545,8072,93299.44154500001,2.54,0.026692638671421666,hold
985,2014-02-11,72796.561545,8072,94025.921545,2.63,0.027105715937378778,hold
986,2014-02-12,72796.561545,8072,94106.641545,2.64,0.027084072411099974,hold
987,2014-02-13,72796.561545,8072,94671.681545,2.71,0.025658535259142915,hold
988,2014-02-14,72796.561545,8072,94752.401545,2.72,0.02609851441848915,hold
989,2014-02-18,72796.561545,8072,95075.281545,2.76,0.026033460970984974,hold
990,2014-02-19,72796.561545,8072,94590.961545,2.7,0.026151366590885575,hold
991,2014-02-20,72796.561545,8072,94913.841545,2.74,0.025976315186175304,hold
992,2014-02-21,72796.561545,8072,94833.121545,2.73,0.025747234904638757,hold
993,2014-02-24,72796.561545,8072,95156.001545,2.77,0.024196183544150884,hold
994,2014-02-25,72796.561545,8072,95075.281545,2.76,0.021824055305297078,hold
995,2014-02-26,72796.561545,8072,94994.561545,2.75,0.02118987224182398,hold
996,2014-02-27,72796.561545,8072,95478.88154500001,2.81,0.02011439851695831,hold
997,2014-02-28,72796.561545,8072,95317.44154500001,2.79,0.01846808399702078,hold
998,2014-03-03,72796.561545,8072,94833.121545,2.73,0.019691119827393515,hold
999,2014-03-04,72796.561545,8072,95721.041545,2.84,0.01994265723260632,buy
1000,2014-03-05,72796.561545,8072,95963.201545,2.87,0.018926515768530848,hold
1001,2014-03-06,72796.561545,8072,95882.481545,2.86,0.01816083503546206,hold
1002,2014-03-07,72796.561545,8072,95478.88154500001,2.81,0.01824750829975502,hold
1003,2014-03-10,72796.561545,8072,95559.601545,2.82,0.016544686226497345,hold
1004,2014-03-11,72796.561545,8072,95317.44154500001,2.79,0.015801525777655524,hold
1005,2014-03-12,72796.561545,8072,95559.601545,2.82,0.014927158341902053,hold
1006,2014-03-13,72796.561545,8072,94590.961545,2.7,0.01473106096202529,hold
1007,2014-03-14,94095.98650500001,0,94095.98650500001,2.64,0.01706424715344497,hold
1008,2014-03-17,94095.98650500001,0,94095.98650500001,2.71,0.016621678253055182,hold
1009,2014-03-18,94095.98650500001,0,94095.98650500001,2.81,0.017040191226874543,hold
1010,2014-03-19,94095.98650500001,0,94095.98650500001,2.76,0.01683661313637162,hold
1011,2014-03-20,94095.98650500001,0,94095.98650500001,2.78,0.016940714425864586,hold
1012,2014-03-21,94095.98650500001,0,94095.98650500001,2.68,0.016771131802993337,hold
1013,2014-03-24,94095.98650500001,0,94095.98650500001,2.62,0.01899051698698107,sell
1014,2014-03-25,94095.98650500001,0,94095.98650500001,2.64,0.018952703360235724,hold
1015,2014-03-26,94095.98650500001,0,94095.98650500001,2.54,0.019057303547668734,hold
1016,2014-03-27,94095.98650500001,0,94095.98650500001,2.49,0.020911398543929118,hold
1017,2014-03-28,94095.98650500001,0,94095.98650500001,2.51,0.020935631510039313,hold
1018,2014-03-31,94095.98650500001,0,94095.98650500001,2.56,0.02084251615283061,hold
1019,2014-04-01,94095.98650500001,0,94095.98650500001,2.7,0.019120867131370605,hold
1020,2014-04-02,94095.98650500001,0,94095.98650500001,2.72,0.020135138186789556,hold
1021,2014-04-03,94095.98650500001,0,94095.98650500001,2.66,0.020176532880362124,hold
1022,2014-04-04,94095.98650500001,0,94095.98650500001,2.45,0.022183002169546343,hold
1023,2014-04-07,94095.98650500001,0,94095.98650500001,2.37,0.026558840857597025,sell
1024,2014-04-08,94095.98650500001,0,94095.98650500001,2.44,0.02675207524553149,hold
1025,2014-04-09,94095.98650500001,0,94095.98650500001,2.56,0.028865659812696367,hold
1026,2014-04-10,94095.98650500001,0,94095.98650500001,2.33,0.02932452307669262,hold
1027,2014-04-11,94095.98650500001,0,94095.98650500001,2.25,0.031983998790484594,hold
1028,2014-04-14,94095.98650500001,0,94095.98650500001,2.3,0.031783981472634185,hold
1029,2014-04-15,94095.98650500001,0,94095.98650500001,2.32,0.031060155058073458,hold
1030,2014-04-16,94095.98650500001,0,94095.98650500001,2.41,0.032799516463623744,hold
1031,2014-04-17,94095.98650500001,0,94095.98650500001,2.41,0.03298499724224952,hold
1032,2014-04-21,94095.98650500001,0,94095.98650500001,2.46,0.03336453611238635,hold
1033,2014-04-22,94095.98650500001,0,94095.98650500001,2.52,0.033180975257676174,hold
1034,2014-04-23,94095.98650500001,0,94095.98650500001,2.46,0.03320129474812711,hold
1035,2014-04-24,94095.98650500001,0,94095.98650500001,2.53,0.033507009074361244,hold
1036,2014-04-25,94095.98650500001,0,94095.98650500001,2.41,0.03334340670929073,hold
1037,2014-04-28,94095.98650500001,0,94095.98650500001,2.43,0.033313689740988306,sell
1038,2014-04-29,94095.98650500001,0,94095.98650500001,2.49,0.03334471666077941,hold
1039,2014-04-30,94095.98650500001,0,94095.98650500001,2.51,0.03268956404955007,hold
1040,2014-05-01,94095.98650500001,0,94095.98650500001,2.53,0.03242431720613263,hold
1041,2014-05-02,94095.98650500001,0,94095.98650500001,2.52,0.032404649751105484,hold
1042,2014-05-05,94095.98650500001,0,94095.98650500001,2.55,0.030951033214332936,hold
1043,2014-05-06,94095.98650500001,0,94095.98650500001,2.46,0.026346020277701065,hold
1044,2014-05-07,94095.98650500001,0,94095.98650500001,2.43,0.02716826105558512,hold
1045,2014-05-08,94095.98650500001,0,94095.98650500001,2.42,0.02542290810384206,hold
1046,2014-05-09,94095.98650500001,0,94095.98650500001,2.45,0.024640938649945713,hold
1047,2014-05-12,64369.36062000001,11561,94081.13062000001,2.57,0.020584045331617666,buy
1048,2014-05-13,64369.36062000001,11561,94196.74062000001,2.58,0.020694971494868333,hold
1049,2014-05-14,64369.36062000001,11561,93734.30062000001,2.54,0.021038287292468708,hold
1050,2014-05-15,64369.36062000001,11561,93040.64062,2.48,0.020177957901501425,hold
1051,2014-05-16,64369.36062000001,11561,93618.69062000001,2.53,0.020139427860138875,hold
1052,2014-05-19,64369.36062000001,11561,94196.74062000001,2.58,0.020114821881751326,hold
1053,2014-05-20,64369.36062000001,11561,93849.91062000001,2.55,0.019189489034485977,buy
1054,2014-05-21,64369.36062000001,11561,94774.79062000001,2.63,0.019323437763722966,hold
1055,2014-05-22,64369.36062000001,11561,95121.62062,2.66,0.019283282179840416,hold
1056,2014-05-23,64369.36062000001,11561,95815.28062,2.72,0.0167712033400041,hold
1057,2014-05-27,64369.36062000001,11561,96971.38062000001,2.82,0.017918449821126094,hold
1058,2014-05-28,64369.36062000001,11561,96624.55062000001,2.79,0.017640384202807478,hold
1059,2014-05-29,64369.36062000001,11561,97318.21062,2.85,0.017630223103629123,hold
1060,2014-05-30,64369.36062000001,11561,97318.21062,2.85,0.017355367057580687,hold
1061,2014-06-02,64369.36062000001,11561,97202.60062000001,2.84,0.017401605436082955,hold
1062,2014-06-03,64369.36062000001,11561,97202.60062000001,2.84,0.017056860017909962,hold
1063,2014-06-04,64369.36062000001,11561,97549.43062,2.87,0.01690382063751984,hold
1064,2014-06-05,64369.36062000001,11561,98358.70062,2.94,0.01526319174202598,hold
1065,2014-06-06,64369.36062000001,11561,98936.75062,2.99,0.015449778936857825,hold
1066,2014-06-09,64369.36062000001,11561,98821.14062,2.98,0.015449778936857825,hold
1067,2014-06-10,64369.36062000001,11561,99052.36062,3.0,0.013222927664363716,hold
1068,2014-06-11,64369.36062000001,11561,98936.75062,2.99,0.013212554605549105,hold
1069,2014-06-12,64369.36062000001,11561,98127.48062000002,2.92,0.01335334044797979,hold
1070,2014-06-13,64369.36062000001,11561,98358.70062,2.94,0.011922760835450021,hold
1071,2014-06-16,64369.36062000001,11561,98474.31062,2.95,0.011922760835450021,hold
1072,2014-06-17,64369.36062000001,11561,98474.31062,2.95,0.011821662868393954,hold
1073,2014-06-18,64369.36062000001,11561,99167.97062000001,3.01,0.011822741579996899,buy
1074,2014-06-19,64369.36062000001,11561,98936.75062,2.99,0.011687199147397031,hold
1075,2014-06-20,64369.36062000001,11561,99052.36062,3.0,0.011437588555991076,hold
1076,2014-06-23,64369.36062000001,11561,99167.97062000001,3.01,0.011323006951429987,hold
1077,2014-06-24,64369.36062000001,11561,99052.36062,3.0,0.008550993632858666,hold
1078,2014-06-25,64369.36062000001,11561,99630.41062000001,3.05,0.008561558394931163,hold
1079,2014-06-26,64369.36062000001,11561,99746.02062000001,3.06,0.00855170191891694,hold
1080,2014-06-27,64369.36062000001,11561,100092.85062000001,3.09,0.008664905050108598,hold
1081,2014-06-30,64369.36062000001,11561,100439.68062,3.12,0.00884136019734672,hold
1082,2014-07-01,64369.36062000001,11561,101595.78062,3.22,0.009796366308023385,hold
1083,2014-07-02,64369.36062000001,11561,101711.39062,3.23,0.009881198681066423,hold
1084,2014-07-03,64369.36062000001,11561,102405.05062000001,3.29,0.009040529120219631,hold
1085,2014-07-07,64369.36062000001,11561,102058.22062000001,3.26,0.008041208632136265,hold
1086,2014-07-08,64369.36062000001,11561,100786.51062000002,3.15,0.01032722227585948,hold
1087,2014-07-09,64369.36062000001,11561,101595.78062,3.22,0.01032722227585948,hold
1088,2014-07-10,64369.36062000001,11561,101248.95062,3.19,0.010912461669180888,hold
1089,2014-07-11,64369.36062000001,11561,101942.61062,3.25,0.01102775018446334,hold
1090,2014-07-14,64369.36062000001,11561,102636.27062000001,3.31,0.011849074584773992,buy
1091,2014-07-15,64369.36062000001,11561,102173.83062000001,3.27,0.012082005834067804,hold
1092,2014-07-16,64369.36062000001,11561,102636.27062000001,3.31,0.012259745203173873,hold
1093,2014-07-17,64369.36062000001,11561,101133.34062,3.18,0.014683378107263395,hold
1094,2014-07-18,64369.36062000001,11561,102867.49062,3.33,0.014843464827388594,hold
1095,2014-07-21,64369.36062000001,11561,102751.88062000001,3.32,0.014835940089227846,buy
1096,2014-07-22,64369.36062000001,11561,103445.54062000001,3.38,0.015064175109413125,hold
1097,2014-07-23,64369.36062000001,11561,104254.81062,3.45,0.015296513020830908,hold
1098,2014-07-24,64369.36062000001,11561,104023.59062,3.43,0.01522154887041057,hold
1099,2014-07-25,64369.36062000001,11561,103561.15062,3.39,0.01638229880760669,hold
1100,2014-07-28,64369.36062000001,11561,103676.76062000002,3.4,0.016356898488916354,hold
1101,2014-07-29,64369.36062000001,11561,103445.54062000001,3.38,0.01625460629250576,hold
1102,2014-07-30,64369.36062000001,11561,103907.98062000002,3.42,0.01548434383561851,hold
1103,2014-07-31,101461.615215,0,101461.615215,3.21,0.01859422807485496,hold
1104,2014-08-01,101461.615215,0,101461.615215,3.17,0.019407075202680733,hold
1105,2014-08-04,101461.615215,0,101461.615215,3.24,0.019650773096698635,hold
1106,2014-08-05,101461.615215,0,101461.615215,3.16,0.019056051490982575,hold
1107,2014-08-06,101461.615215,0,101461.615215,3.16,0.019263097826529536,hold
1108,2014-08-07,101461.615215,0,101461.615215,3.13,0.01911030011145889,hold
1109,2014-08-08,101461.615215,0,101461.615215,3.19,0.018403632294733217,hold
1110,2014-08-11,101461.615215,0,101461.615215,3.25,0.01868588072608548,hold
1111,2014-08-12,101461.615215,0,101461.615215,3.24,0.01865183246220599,hold
1112,2014-08-13,101461.615215,0,101461.615215,3.35,0.01918220835959959,hold
1113,2014-08-14,101461.615215,0,101461.615215,3.4,0.01820613261514037,hold
1114,2014-08-15,101461.615215,0,101461.615215,3.45,0.0181808486751621,hold
1115,2014-08-18,101461.615215,0,101461.615215,3.53,0.018902261187440865,hold
1116,2014-08-19,101461.615215,0,101461.615215,3.59,0.0187596090757364,hold
1117,2014-08-20,101461.615215,0,101461.615215,3.59,0.01845057127549409,hold
1118,2014-08-21,101461.615215,0,101461.615215,3.61,0.0184337173456555,hold
1119,2014-08-22,101461.615215,0,101461.615215,3.63,0.017656820819988223,hold
1120,2014-08-25,101461.615215,0,101461.615215,3.67,0.017802738296017577,hold
1121,2014-08-26,101461.615215,0,101461.615215,3.68,0.01780359316683497,hold
1122,2014-08-27,101461.615215,0,101461.615215,3.68,0.017821466486055693,hold
1123,2014-08-28,101461.615215,0,101461.615215,3.66,0.014217384772358408,hold
1124,2014-08-29,101461.615215,0,101461.615215,3.71,0.011915250793451826,hold
1125,2014-09-02,101461.615215,0,101461.615215,3.74,0.011882793083397843,hold
1126,2014-09-03,101461.615215,0,101461.615215,3.67,0.011205950677329537,hold
1127,2014-09-04,101461.615215,0,101461.615215,3.66,0.010809540210967635,hold
1128,2014-09-05,101461.615215,0,101461.615215,3.72,0.010957812701574313,hold
1129,2014-09-08,50901.46777499999,13512,101436.347775,3.74,0.010816835068017018,buy
1130,2014-09-09,50901.46777499999,13512,100220.26777499999,3.65,0.010316390548247152,hold
1131,2014-09-10,50901.46777499999,13512,101301.22777499999,3.73,0.01029832485779933,hold
1132,2014-09-11,50901.46777499999,13512,101301.22777499999,3.73,0.009396468889483353,hold
1133,2014-09-12,50901.46777499999,13512,100490.50777499999,3.67,0.009073302544597631,hold
1134,2014-09-15,50901.46777499999,13512,99004.187775,3.56,0.010443956808773957,hold
1135,2014-09-16,50901.46777499999,13512,100355.387775,3.66,0.00897421377181143,hold
1136,2014-09-17,50901.46777499999,13512,100490.50777499999,3.67,0.009448985685678687,hold
1137,2014-09-18,50901.46777499999,13512,101571.467775,3.75,0.010000317596945592,hold
1138,2014-09-19,50901.46777499999,13512,101436.347775,3.74,0.010197228190372271,hold
1139,2014-09-22,50901.46777499999,13512,100085.14777499999,3.64,0.01171047903234,hold
1140,2014-09-23,99655.39861499998,0,99655.39861499998,3.61,0.01170695492223434,sell
1141,2014-09-24,99655.39861499998,0,99655.39861499998,3.73,0.0121286192357836,hold
1142,2014-09-25,99655.39861499998,0,99655.39861499998,3.49,0.01306561702115305,hold
1143,2014-09-26,99655.39861499998,0,99655.39861499998,3.6,0.013005483133440998,hold
1144,2014-09-29,99655.39861499998,0,99655.39861499998,3.59,0.01272641359331849,hold
1145,2014-09-30,99655.39861499998,0,99655.39861499998,3.6,0.01311100351377167,hold
1146,2014-10-01,99655.39861499998,0,99655.39861499998,3.43,0.014622426410230737,hold
1147,2014-10-02,99655.39861499998,0,99655.39861499998,3.43,0.015456688151375724,hold
1148,2014-10-03,99655.39861499998,0,99655.39861499998,3.53,0.017138038347286447,hold
1149,2014-10-06,99655.39861499998,0,99655.39861499998,3.51,0.0170525548928602,hold
1150,2014-10-07,99655.39861499998,0,99655.39861499998,3.36,0.018422159346702237,hold
1151,2014-10-08,99655.39861499998,0,99655.39861499998,3.56,0.01874438670877777,hold
1152,2014-10-09,99655.39861499998,0,99655.39861499998,3.38,0.018710358326740853,hold
1153,2014-10-10,99655.39861499998,0,99655.39861499998,3.13,0.023072505084651175,hold
1154,2014-10-13,99655.39861499998,0,99655.39861499998,2.98,0.025393489544005266,hold
1155,2014-10-14,99655.39861499998,0,99655.39861499998,2.98,0.02541220491239895,hold
1156,2014-10-15,99655.39861499998,0,99655.39861499998,2.92,0.026389234588627842,hold
1157,2014-10-16,99655.39861499998,0,99655.39861499998,2.88,0.025542287506238208,hold
1158,2014-10-17,99655.39861499998,0,99655.39861499998,2.99,0.029545912464641146,hold
1159,2014-10-20,99655.39861499998,0,99655.39861499998,3.12,0.030161801124607004,hold
1160,2014-10-21,99655.39861499998,0,99655.39861499998,3.36,0.035898238291197614,hold
1161,2014-10-22,99655.39861499998,0,99655.39861499998,3.31,0.03602822114620696,hold
1162,2014-10-23,99655.39861499998,0,99655.39861499998,3.46,0.036399806231909415,hold
1163,2014-10-24,99655.39861499998,0,99655.39861499998,3.54,0.036627484743505793,hold
1164,2014-10-27,99655.39861499998,0,99655.39861499998,3.55,0.03665768099368682,hold
1165,2014-10-28,99655.39861499998,0,99655.39861499998,3.71,0.03725807211271089,hold
1166,2014-10-29,99655.39861499998,0,99655.39861499998,3.67,0.036504220579619114,hold
