,date,cash,position,portfolio_value,close,volatility,ATR,rsi,signal
1032,2014-07-02,119305.71481999998,1,119308.94481999998,3.23,0.009881198681066423,0.06571428571428568,91.89189189189204,buy
1033,2014-07-03,119305.71481999998,1,119309.00481999997,3.29,0.009040529120219631,0.06571428571428568,92.68292682926842,buy
1034,2014-07-07,119305.71481999998,1,119308.97481999997,3.26,0.008041208632136265,0.06499999999999995,86.04651162790702,buy
1035,2014-07-08,119305.71481999998,1,119308.86481999997,3.15,0.01032722227585948,0.07214285714285709,68.51851851851853,buy
1036,2014-07-09,119305.71481999998,1,119308.93481999998,3.22,0.01032722227585948,0.0707142857142857,69.09090909090915,buy
1037,2014-07-10,119305.71481999998,1,119308.90481999998,3.19,0.010912461669180888,0.07714285714285711,67.85714285714283,buy
1038,2014-07-11,119305.71481999998,1,119308.96481999998,3.25,0.01102775018446334,0.07928571428571425,70.49180327868851,buy
1039,2014-07-14,119305.71481999998,1,119309.02481999998,3.31,0.011849074584773992,0.08285714285714284,72.72727272727272,buy
1040,2014-07-15,119305.71481999998,1,119308.98481999998,3.27,0.012082005834067804,0.08499999999999996,69.56521739130433,buy
1041,2014-07-16,119305.71481999998,1,119309.02481999998,3.31,0.012259745203173873,0.08428571428571427,69.11764705882352,buy
1042,2014-07-17,119305.71481999998,1,119308.89481999997,3.18,0.014683378107263395,0.09142857142857141,57.49999999999999,buy
1043,2014-07-18,119305.71481999998,1,119309.04481999998,3.33,0.014843464827388594,0.09857142857142853,63.04347826086957,buy
1044,2014-07-21,119305.71481999998,1,119309.03481999999,3.32,0.014835940089227846,0.09928571428571423,61.111111111111086,buy
1045,2014-07-22,119305.71481999998,1,119309.09481999998,3.38,0.015064175109413125,0.09571428571428567,59.30232558139532,buy
1046,2014-07-23,119305.71481999998,1,119309.16481999998,3.45,0.015296513020830908,0.09928571428571427,61.95652173913043,buy
1047,2014-07-24,119305.71481999998,1,119309.14481999997,3.43,0.01522154887041057,0.09857142857142856,57.954545454545446,buy
1048,2014-07-25,119305.71481999998,1,119309.10481999998,3.39,0.01638229880760669,0.10142857142857145,57.30337078651687,buy
1049,2014-07-28,119305.71481999998,1,119309.11481999997,3.4,0.016356898488916354,0.09785714285714289,65.82278481012656,buy
1050,2014-07-29,119305.71481999998,1,119309.09481999998,3.38,0.01625460629250576,0.09714285714285717,60.81081081081078,buy
1051,2014-07-30,119305.71481999998,1,119309.13481999998,3.42,0.01548434383561851,0.09142857142857148,65.33333333333331,buy
1052,2014-07-31,119305.71481999998,1,119308.92481999999,3.21,0.01859422807485496,0.10285714285714291,47.77777777777777,buy
1053,2014-08-01,119305.71481999998,1,119308.88481999998,3.17,0.019407075202680733,0.10642857142857151,42.04545454545455,hold
1054,2014-08-04,119305.71481999998,1,119308.95481999998,3.24,0.019650773096698635,0.10500000000000008,48.351648351648365,buy
1055,2014-08-05,119305.71481999998,1,119308.87481999998,3.16,0.019056051490982575,0.10785714285714294,42.10526315789475,hold
1056,2014-08-06,119305.71481999998,1,119308.87481999998,3.16,0.019263097826529536,0.10357142857142865,48.78048780487806,hold
1057,2014-08-07,119305.71481999998,1,119308.84481999998,3.13,0.01911030011145889,0.10214285714285724,35.71428571428572,hold
1058,2014-08-08,119305.71481999998,1,119308.90481999998,3.19,0.018403632294733217,0.10500000000000011,41.33333333333335,hold
1059,2014-08-11,119305.71481999998,1,119308.96481999998,3.25,0.01868588072608548,0.10642857142857151,41.33333333333335,hold
1060,2014-08-12,119305.71481999998,1,119308.95481999998,3.24,0.01865183246220599,0.10571428571428577,34.782608695652186,hold
1061,2014-08-13,119305.71481999998,1,119309.06481999999,3.35,0.01918220835959959,0.11000000000000003,44.87179487179487,hold
1062,2014-08-14,119305.71481999998,1,119309.11481999997,3.4,0.01820613261514037,0.10714285714285714,50.63291139240505,buy
1063,2014-08-15,119305.71481999998,1,119309.16481999998,3.45,0.0181808486751621,0.10857142857142857,53.0120481927711,buy
1064,2014-08-18,119305.71481999998,1,119309.24481999998,3.53,0.018902261187440865,0.11,58.42696629213483,buy
1065,2014-08-19,119305.71481999998,1,119309.30481999998,3.59,0.0187596090757364,0.10928571428571428,59.340659340659336,buy
1066,2014-08-20,119305.71481999998,1,119309.30481999998,3.59,0.01845057127549409,0.09571428571428571,77.14285714285712,buy
1067,2014-08-21,119305.71481999998,1,119309.32481999998,3.61,0.0184337173456555,0.08857142857142852,82.35294117647058,buy
1068,2014-08-22,119305.71481999998,1,119309.34481999998,3.63,0.017656820819988223,0.08428571428571427,80.95238095238093,buy
1069,2014-08-25,119305.71481999998,1,119309.38481999998,3.67,0.017802738296017577,0.08071428571428571,93.22033898305084,buy
1070,2014-08-26,119305.71481999998,1,119309.39481999997,3.68,0.01780359316683497,0.07571428571428572,93.33333333333333,buy
1071,2014-08-27,119305.71481999998,1,119309.39481999997,3.68,0.017821466486055693,0.06928571428571427,98.24561403508775,buy
1072,2014-08-28,119305.71481999998,1,119309.37481999998,3.66,0.014217384772358408,0.06571428571428571,94.33962264150946,buy
1073,2014-08-29,119305.71481999998,1,119309.42481999999,3.71,0.011915250793451826,0.06357142857142858,94.23076923076927,buy
1074,2014-09-02,119305.71481999998,1,119309.45481999998,3.74,0.011882793083397843,0.06214285714285718,96.29629629629629,buy
1075,2014-09-03,119305.71481999998,1,119309.38481999998,3.67,0.011205950677329537,0.06285714285714292,81.99999999999996,buy
1076,2014-09-04,119305.71481999998,1,119309.37481999998,3.66,0.010809540210967635,0.06785714285714294,78.26086956521739,buy
1077,2014-09-05,119305.71481999998,1,119309.43481999998,3.72,0.010957812701574313,0.0664285714285715,78.72340425531914,buy
1078,2014-09-08,119305.71481999998,1,119309.45481999998,3.74,0.010816835068017018,0.06571428571428581,75.60975609756099,buy
1079,2014-09-09,119305.71481999998,1,119309.36481999997,3.65,0.010316390548247152,0.07285714285714293,56.81818181818181,buy
1080,2014-09-10,119305.71481999998,1,119309.44481999998,3.73,0.01029832485779933,0.07785714285714294,63.46153846153845,buy
1081,2014-09-11,119305.71481999998,1,119309.44481999998,3.73,0.009396468889483353,0.08214285714285723,61.99999999999999,buy
1082,2014-09-12,119305.71481999998,1,119309.38481999998,3.67,0.009073302544597631,0.08500000000000009,53.70370370370371,buy
1083,2014-09-15,119305.71481999998,1,119309.27481999998,3.56,0.010443956808773957,0.09071428571428582,40.98360655737707,hold
1084,2014-09-16,119305.71481999998,1,119309.37481999998,3.66,0.00897421377181143,0.0992857142857144,48.57142857142857,buy
1085,2014-09-17,119305.71481999998,1,119309.38481999998,3.67,0.009448985685678687,0.10428571428571441,49.295774647887306,buy
1086,2014-09-18,119305.71481999998,1,119309.46481999998,3.75,0.010000317596945592,0.10642857142857154,55.84415584415583,buy
1087,2014-09-19,119305.71481999998,1,119309.45481999998,3.74,0.010197228190372271,0.10928571428571436,52.05479452054796,buy
1088,2014-09-22,119305.71481999998,1,119309.35481999998,3.64,0.01171047903234,0.11642857142857152,43.75,hold
1089,2014-09-23,119305.71481999998,1,119309.32481999998,3.61,0.01170695492223434,0.11285714285714296,46.05263157894736,hold
1090,2014-09-24,119305.71481999998,1,119309.44481999998,3.73,0.0121286192357836,0.1142857142857144,54.022988505747115,hold
1091,2014-09-25,119305.71481999998,1,119309.20481999998,3.49,0.01306561702115305,0.12428571428571436,39.04761904761905,hold
1092,2014-09-26,119305.71481999998,1,119309.31481999999,3.6,0.013005483133440998,0.12785714285714292,43.85964912280702,hold
1093,2014-09-29,119305.71481999998,1,119309.30481999998,3.59,0.01272641359331849,0.1257142857142858,47.16981132075472,hold
1094,2014-09-30,119305.71481999998,1,119309.31481999999,3.6,0.01311100351377167,0.1257142857142858,43.43434343434345,hold
1095,2014-10-01,119305.71481999998,1,119309.14481999997,3.43,0.014622426410230737,0.13357142857142867,37.06896551724139,hold
1096,2014-10-02,119305.71481999998,1,119309.14481999997,3.43,0.015456688151375724,0.13785714285714296,39.0909090909091,hold
1097,2014-10-03,119305.71481999998,1,119309.24481999998,3.53,0.017138038347286447,0.1371428571428572,48.62385321100917,hold
1098,2014-10-06,119305.71481999998,1,119309.22481999997,3.51,0.0170525548928602,0.13357142857142862,42.57425742574255,hold
1099,2014-10-08,119309.07313999998,0,119309.07313999998,3.56,0.01874438670877777,0.15142857142857144,42.51968503937008,hold
1100,2014-10-09,119309.07313999998,0,119309.07313999998,3.38,0.018710358326740853,0.1592857142857143,37.49999999999999,hold
1101,2014-10-10,119309.07313999998,0,119309.07313999998,3.13,0.023072505084651175,0.16642857142857143,33.9622641509434,hold
1102,2014-10-13,119309.07313999998,0,119309.07313999998,2.98,0.025393489544005266,0.1764285714285714,31.578947368421055,hold
1103,2014-10-14,119309.07313999998,0,119309.07313999998,2.98,0.02541220491239895,0.1764285714285714,26.41509433962264,hold
1104,2014-10-15,119309.07313999998,0,119309.07313999998,2.92,0.026389234588627842,0.17785714285714285,29.78723404255318,hold
1105,2014-10-16,119309.07313999998,0,119309.07313999998,2.88,0.025542287506238208,0.18285714285714283,23.134328358208947,hold
1106,2014-10-17,119309.07313999998,0,119309.07313999998,2.99,0.029545912464641146,0.18642857142857142,29.166666666666686,hold
1107,2014-10-20,119309.07313999998,0,119309.07313999998,3.12,0.030161801124607004,0.18999999999999997,34.61538461538463,hold
1108,2014-10-21,119309.07313999998,0,119309.07313999998,3.36,0.035898238291197614,0.1928571428571428,47.852760736196316,hold
1109,2014-10-22,119309.07313999998,0,119309.07313999998,3.31,0.03602822114620696,0.18857142857142853,46.42857142857143,hold
1110,2014-10-23,119309.07313999998,0,119309.07313999998,3.46,0.036399806231909415,0.1928571428571428,47.97687861271677,hold
1111,2014-10-24,119309.07313999998,0,119309.07313999998,3.54,0.036627484743505793,0.1928571428571428,50.83798882681565,hold
1112,2014-10-27,119309.07313999998,0,119309.07313999998,3.55,0.03665768099368682,0.18857142857142853,55.75757575757575,hold
1113,2014-10-28,119309.07313999998,0,119309.07313999998,3.71,0.03725807211271089,0.17928571428571424,54.658385093167695,hold
1114,2014-10-29,119309.07313999998,0,119309.07313999998,3.67,0.036504220579619114,0.17285714285714282,59.863945578231295,hold
1115,2014-10-30,88751.67207499998,8277,119293.80207499999,3.69,0.035892143579738266,0.16428571428571428,72.58064516129033,buy
1116,2014-10-31,101973.85767499998,4832,120528.73767499998,3.84,0.037062055630669784,0.16285714285714284,84.67741935483872,hold
1117,2014-11-03,109854.07559499997,2800,120718.07559499997,3.88,0.037058944310334456,0.15785714285714286,85.15625,hold
1118,2014-11-04,114325.43879499997,1635,120603.83879499996,3.84,0.036178133096901835,0.14785714285714288,86.5079365079365,hold
1119,2014-11-05,116935.33319499997,955,120602.53319499997,3.84,0.03616938467433925,0.1414285714285715,89.34426229508198,hold
1120,2014-11-06,118482.55919499997,555,120630.40919499997,3.87,0.036281092917201524,0.13500000000000004,88.59649122807018,hold
1121,2014-11-07,119377.63143499996,323,120624.41143499996,3.86,0.0323940886728402,0.13071428571428576,86.27450980392156,hold
1122,2014-11-10,119907.76623499996,187,120637.06623499996,3.9,0.02864873103677755,0.11928571428571434,82.92682926829268,hold
1123,2014-11-11,120218.87060499996,108,120644.39060499996,3.94,0.028028139019084197,0.11642857142857148,88.88888888888886,hold
1124,2014-11-12,120400.93952499997,62,120646.45952499997,3.96,0.023477490841057085,0.10785714285714294,86.76470588235291,buy
1125,2014-11-13,120505.14739499996,36,120649.50739499996,4.01,0.02261678450001915,0.1071428571428572,86.15384615384612,buy
1126,2014-11-14,120565.86701999996,21,120650.91701999996,4.05,0.02082203904294773,0.10642857142857147,86.76470588235291,buy
1127,2014-11-17,120601.93897499997,12,120650.05897499996,4.01,0.021147628101832495,0.10142857142857145,76.78571428571425,buy
1128,2014-11-18,120622.42872499996,7,120651.12872499996,4.1,0.01470433680790251,0.10071428571428576,85.24590163934423,buy
1129,2014-11-19,120634.57264999996,4,120650.77264999996,4.05,0.014880151610162286,0.09928571428571427,78.12499999999999,buy
1130,2014-11-20,120638.67059999995,3,120650.97059999996,4.1,0.014547160936466066,0.09428571428571428,74.07407407407405,buy
1131,2014-11-21,120642.79853499995,2,120651.05853499995,4.13,0.015023342706966434,0.09857142857142853,73.58490566037734,buy
1132,2014-11-24,120642.79853499995,2,120651.25853499996,4.23,0.015027413088148986,0.09714285714285713,83.05084745762713,buy
1133,2014-11-25,120642.79853499995,2,120651.27853499995,4.24,0.013836419855706073,0.09428571428571428,83.33333333333333,buy
1134,2014-11-26,120642.79853499995,2,120651.45853499995,4.33,0.013816807065692055,0.09428571428571428,84.84848484848484,buy
1135,2014-11-28,120642.79853499995,2,120651.57853499995,4.39,0.013968093397328128,0.09285714285714285,87.32394366197184,buy
1136,2014-12-01,120642.79853499995,2,120651.25853499996,4.23,0.011733806299894192,0.10214285714285712,69.87951807228922,buy
1137,2014-12-02,120642.79853499995,2,120651.33853499994,4.27,0.011928005069971286,0.10428571428571425,69.87951807228919,buy
1138,2014-12-03,120642.79853499995,2,120651.41853499995,4.31,0.011186487738556702,0.10499999999999995,70.58823529411768,buy
1139,2014-12-04,120642.79853499995,2,120651.39853499996,4.3,0.011154235490508927,0.10499999999999995,67.90123456790128,buy
1140,2014-12-05,120642.79853499995,2,120651.39853499996,4.3,0.010752025105642455,0.10428571428571429,66.23376623376629,buy
1141,2014-12-08,120642.79853499995,2,120651.21853499995,4.21,0.011813255647942429,0.11071428571428577,62.19512195121956,buy
1142,2014-12-09,120642.79853499995,2,120651.29853499995,4.25,0.013155152687357915,0.12000000000000004,59.74025974025979,buy
1143,2014-12-10,120642.79853499995,2,120650.87853499995,4.04,0.013113550930237724,0.12857142857142861,49.46236559139786,buy
1144,2014-12-11,120642.79853499995,2,120651.01853499995,4.11,0.013165744587306225,0.13500000000000004,50.52631578947372,buy
1145,2014-12-12,120642.79853499995,2,120650.73853499995,3.97,0.014169966261225558,0.13714285714285718,42.45283018867925,hold
1146,2014-12-16,120650.49468499995,0,120650.49468499995,3.66,0.017891592418740488,0.16499999999999998,26.98412698412696,hold
1147,2014-12-17,120650.49468499995,0,120650.49468499995,3.86,0.01744526077236471,0.175,32.84671532846713,hold
1148,2014-12-18,120650.49468499995,0,120650.49468499995,4.14,0.02595715575703009,0.18928571428571425,42.1383647798742,hold
1149,2014-12-19,88870.22248999996,7581,120634.61248999996,4.19,0.026487164199989637,0.18285714285714283,48.648648648648646,buy
1150,2014-12-22,88870.22248999996,7581,120937.85248999996,4.23,0.025828759779288557,0.18071428571428574,48.64864864864868,buy
1151,2014-12-23,88870.22248999996,7581,120634.61248999996,4.19,0.025802495606085545,0.18214285714285713,45.94594594594597,buy
1152,2014-12-24,88870.22248999996,7581,120634.61248999996,4.19,0.02567167141604976,0.17857142857142858,46.258503401360564,hold
1153,2014-12-26,88870.22248999996,7581,121316.90248999995,4.28,0.02567371819250226,0.18142857142857136,49.35897435897437,hold
1154,2014-12-29,88870.22248999996,7581,121316.90248999995,4.28,0.025226211773788976,0.17142857142857132,52.380952380952394,buy
1155,2014-12-30,88870.22248999996,7581,120634.61248999996,4.19,0.024897040943452613,0.16214285714285706,48.0263157894737,buy
1156,2014-12-31,88870.22248999996,7581,119649.08248999996,4.06,0.02522821233842375,0.16142857142857134,50.69444444444442,buy
1157,2015-01-02,88870.22248999996,7581,119421.65248999995,4.03,0.025387698914582254,0.16142857142857134,47.14285714285714,buy
1158,2015-01-06,118042.47906499996,0,118042.47906499996,3.69,0.02753120842328605,0.1635714285714285,44.59459459459459,hold
1159,2015-01-07,118042.47906499996,0,118042.47906499996,3.84,0.02760378209698462,0.15499999999999994,56.249999999999986,hold
1160,2015-01-08,118042.47906499996,0,118042.47906499996,4.05,0.03015632558957978,0.15571428571428567,56.55172413793103,hold
1161,2015-01-09,118042.47906499996,0,118042.47906499996,3.97,0.030188958463547456,0.14999999999999994,43.200000000000024,hold
1162,2015-01-12,118042.47906499996,0,118042.47906499996,3.85,0.030656772983901848,0.15499999999999994,37.12121212121211,hold
1163,2015-01-13,118042.47906499996,0,118042.47906499996,3.85,0.03011332039464311,0.17428571428571418,35.156249999999986,hold
1164,2015-01-14,118042.47906499996,0,118042.47906499996,3.79,0.030994500393753174,0.17857142857142852,34.6153846153846,sell
1165,2015-01-15,118042.47906499996,0,118042.47906499996,3.64,0.02925791667394915,0.19142857142857136,31.034482758620683,hold
1166,2015-01-16,118042.47906499996,0,118042.47906499996,3.77,0.029404196925110666,0.1964285714285714,32.88590604026845,hold
1167,2015-01-20,118042.47906499996,0,118042.47906499996,3.85,0.023768486026213037,0.20642857142857138,36.30573248407643,hold
1168,2015-01-21,118042.47906499996,0,118042.47906499996,3.91,0.023202745591419563,0.21142857142857135,40.9090909090909,hold
1169,2015-01-22,118042.47906499996,0,118042.47906499996,4.13,0.025020678863380413,0.21642857142857136,52.14723926380369,hold
1170,2015-01-23,118042.47906499996,0,118042.47906499996,4.15,0.025982271331359483,0.20857142857142855,53.70370370370371,hold
1171,2015-01-26,118042.47906499996,0,118042.47906499996,4.14,0.025982434046903737,0.19857142857142854,59.999999999999986,hold
1172,2015-01-27,118042.47906499996,0,118042.47906499996,3.82,0.02901455347546875,0.2071428571428571,54.03726708074534,hold
1173,2015-01-28,118042.47906499996,0,118042.47906499996,3.76,0.02895722697801659,0.21285714285714283,47.368421052631575,hold
1174,2015-01-29,118042.47906499996,0,118042.47906499996,3.87,0.029187881073908958,0.21285714285714283,43.66197183098593,hold
1175,2015-01-30,118042.47906499996,0,118042.47906499996,3.78,0.029188633232453617,0.21142857142857144,43.35664335664335,hold
1176,2015-02-02,118042.47906499996,0,118042.47906499996,3.88,0.02903901724605951,0.21642857142857141,51.063829787234035,hold
1177,2015-02-03,87811.21098499995,7592,118027.37098499996,3.98,0.028671134344904693,0.20357142857142857,54.3046357615894,buy
1178,2015-02-04,87811.21098499995,7592,117951.45098499996,3.97,0.02757672844559502,0.20142857142857143,56.16438356164384,buy
1179,2015-02-05,87811.21098499995,7592,118786.57098499995,4.08,0.027753472142929572,0.19285714285714284,65.49295774647887,hold
1180,2015-02-06,87811.21098499995,7592,118179.21098499995,4.0,0.025224873980899672,0.19142857142857145,58.3941605839416,buy
1181,2015-02-09,87811.21098499995,7592,117875.53098499996,3.96,0.025618656029832376,0.1842857142857143,54.13533834586465,hold
1182,2015-02-10,100943.54153499995,4426,119311.44153499996,4.15,0.025800200051272204,0.18571428571428572,58.219178082191775,buy
1183,2015-02-11,108785.21873499996,2558,119528.81873499996,4.2,0.026132152480469427,0.17071428571428576,52.71317829457365,buy
1184,2015-02-12,113621.89918499996,1443,119884.51918499995,4.34,0.024719359492271786,0.17357142857142854,56.737588652482245,buy
1185,2015-02-13,116490.71405999995,798,120041.81405999996,4.45,0.02487241402581833,0.1757142857142857,60.26490066225167,buy
1186,2015-02-17,118082.13794999996,441,120048.99794999996,4.46,0.024330891145407436,0.15357142857142855,76.66666666666666,hold
1187,2015-02-18,118968.73442999995,243,120057.37442999995,4.48,0.02361609732481101,0.14000000000000004,81.0344827586207,buy
1188,2015-02-19,119473.53190499995,132,120074.13190499996,4.55,0.02359870294973242,0.12928571428571428,80.35714285714283,buy
1189,2015-02-20,119756.43038499996,71,120085.87038499996,4.64,0.022550659623034177,0.12714285714285717,88.39285714285715,buy
1190,2015-02-23,119910.13349499996,38,120087.21349499996,4.66,0.02195211237899172,0.11285714285714292,87.50000000000001,buy
1191,2015-02-24,119989.48379999996,21,120087.55379999997,4.67,0.02188413132733252,0.10857142857142861,86.31578947368422,buy
1192,2015-02-25,120031.13296499995,12,120086.69296499995,4.63,0.015471542268260327,0.1057142857142858,83.67346938775509,buy
1193,2015-02-26,120054.62121499995,7,120087.52121499994,4.7,0.015367823223918971,0.10571428571428584,82.9787234042553,buy
1194,2015-02-27,120068.53425499995,4,120087.09425499995,4.64,0.01355349197708252,0.10071428571428583,84.78260869565213,buy
1195,2015-03-02,120073.29187499995,3,120087.57187499995,4.76,0.01355360441345136,0.10428571428571441,89.99999999999996,buy
1196,2015-03-03,120077.97952999995,2,120087.35952999996,4.69,0.013320250708539086,0.10071428571428578,80.68181818181819,buy
1197,2015-03-04,120077.97952999995,2,120087.25952999995,4.64,0.013091111428684804,0.10428571428571441,74.99999999999994,buy
1198,2015-03-05,120077.97952999995,2,120087.29952999996,4.66,0.013084076839204734,0.10142857142857155,71.05263157894734,buy
1199,2015-03-06,120077.97952999995,2,120086.97952999995,4.5,0.014449612112562075,0.10785714285714297,53.0864197530864,buy
1200,2015-03-09,120077.97952999995,2,120087.07952999996,4.55,0.014713897559752163,0.11142857142857153,55.29411764705882,buy
1201,2015-03-10,120077.97952999995,2,120086.55952999995,4.29,0.016726947625842172,0.12571428571428575,41.28440366972475,hold
1202,2015-03-12,120086.41530999995,0,120086.41530999995,4.3,0.016080878164895774,0.125,34.25925925925928,hold
1203,2015-03-13,120086.41530999995,0,120086.41530999995,4.24,0.014706732113935654,0.1335714285714285,31.25000000000003,hold
1204,2015-03-16,120086.41530999995,0,120086.41530999995,4.41,0.01432181234908391,0.13928571428571423,39.84375000000002,hold
1205,2015-03-17,120086.41530999995,0,120086.41530999995,4.43,0.014417767320075181,0.13999999999999993,42.063492063492056,hold
1206,2015-03-18,120086.41530999995,0,120086.41530999995,4.56,0.01486959979882517,0.15357142857142847,44.69696969696968,hold
1207,2015-03-19,69974.49186999995,10936,120061.37186999994,4.58,0.01567108850238502,0.15142857142857138,47.656250000000014,buy
1208,2015-03-20,69974.49186999995,10936,121154.97186999995,4.68,0.016195055186851902,0.15285714285714283,46.82539682539682,buy
1209,2015-03-23,69974.49186999995,10936,120717.53186999995,4.64,0.01603415782926396,0.1464285714285715,47.96747967479672,buy
1210,2015-03-24,69974.49186999995,10936,120170.73186999996,4.59,0.016097897271590025,0.14500000000000002,47.967479674796756,buy
1211,2015-03-25,69974.49186999995,10936,116671.21186999994,4.27,0.018525005659569795,0.16285714285714295,37.25490196078429,hold
1212,2015-03-27,116210.64222999997,0,116210.64222999997,4.27,0.021822559552835127,0.16071428571428578,39.99999999999998,hold
1213,2015-03-30,80070.36111999996,8154,116192.58111999996,4.43,0.023143397015377955,0.15428571428571441,55.38461538461538,buy
1214,2015-03-31,80070.36111999996,8154,115051.02111999996,4.29,0.023215890281963265,0.15642857142857153,52.554744525547456,hold
1215,2015-04-01,80070.36111999996,8154,114480.24111999996,4.22,0.02364336641135059,0.15928571428571445,47.05882352941176,hold
1216,2015-04-02,80070.36111999996,8154,114561.78111999997,4.23,0.023458117626342017,0.15214285714285727,49.61832061068703,hold
1217,2015-04-06,80070.36111999996,8154,115377.18111999996,4.33,0.023165691204310446,0.15642857142857158,46.77419354838709,hold
1218,2015-04-07,80070.36111999996,8154,115214.10111999995,4.31,0.023923179146015935,0.15642857142857158,45.16129032258064,hold
1219,2015-04-08,80070.36111999996,8154,116029.50111999996,4.41,0.022474049024125486,0.14357142857142874,43.80165289256201,hold
1220,2015-04-09,80070.36111999996,8154,116681.82111999995,4.49,0.022046578313383292,0.1492857142857144,46.45669291338584,buy
1221,2015-04-10,80070.36111999996,8154,117171.06111999995,4.55,0.02222189127042535,0.14500000000000007,44.71544715447155,hold
1222,2015-04-13,80070.36111999996,8154,116844.90111999997,4.51,0.022245403402252544,0.15000000000000005,44.71544715447155,hold
1223,2015-04-14,80070.36111999996,8154,116518.74111999996,4.47,0.022224019836725915,0.15214285714285714,45.081967213114744,buy
1224,2015-04-15,80070.36111999996,8154,117171.06111999995,4.55,0.02221641582311247,0.13499999999999998,64.2857142857143,buy
1225,2015-04-16,80070.36111999996,8154,117089.52111999996,4.54,0.021964044088332878,0.12714285714285709,66.31578947368419,buy
1226,2015-04-17,80070.36111999996,8154,115295.64111999996,4.32,0.022811989576039093,0.1392857142857143,52.212389380531,hold
1227,2015-04-20,80070.36111999996,8154,116926.44111999994,4.52,0.022747731383321385,0.1428571428571428,53.84615384615383,hold
1228,2015-04-21,95506.39923999996,4782,117407.95923999995,4.58,0.02377311465685202,0.1392857142857143,63.302752293577974,buy
1229,2015-04-22,104834.28296499996,2775,117738.03296499996,4.65,0.023753385071313877,0.1392857142857143,69.72477064220185,hold
1230,2015-04-23,110389.30406499996,1595,117901.75406499996,4.71,0.02182902230725074,0.14571428571428577,71.05263157894736,buy
1231,2015-04-24,113830.14278499996,891,118187.13278499997,4.89,0.01951344730088189,0.14357142857142863,72.95081967213113,buy
1232,2015-04-27,115724.59508499996,501,118159.45508499997,4.86,0.01948727090950191,0.1464285714285715,72.35772357723582,buy
1233,2015-04-28,116777.00861499997,283,118143.89861499997,4.83,0.01919181828826505,0.1514285714285715,68.10344827586209,buy
1234,2015-04-29,117344.32481499997,163,118115.31481499998,4.73,0.0195799475135128,0.15357142857142866,60.16949152542375,buy
1235,2015-04-30,117344.32481499997,163,118079.45481499998,4.51,0.020334623713129076,0.16785714285714295,48.50746268656716,buy
1236,2015-05-01,117667.77300999998,94,118108.63300999998,4.69,0.020330721172012057,0.1721428571428573,56.0810810810811,buy
1237,2015-05-04,117851.37116499998,55,118110.42116499998,4.71,0.020758305542429824,0.17000000000000012,58.21917808219179,buy
1238,2015-05-05,117851.37116499998,55,118098.32116499997,4.49,0.022088959348551533,0.17857142857142863,48.125000000000014,buy
1239,2015-05-07,118092.70043999997,0,118092.70043999997,4.47,0.023022478655674538,0.1814285714285715,54.83870967741934,hold
1240,2015-05-08,83679.23230499998,7429,118075.50230499997,4.63,0.02451898466854848,0.1792857142857144,53.642384105960275,buy
1241,2015-05-11,83679.23230499998,7429,117704.05230499999,4.58,0.024458652681639086,0.17928571428571433,50.0,buy
1242,2015-05-12,83679.23230499998,7429,117258.31230499997,4.52,0.024942919670652843,0.18214285714285713,45.63758389261743,hold
1243,2015-05-13,83679.23230499998,7429,117406.89230499999,4.54,0.025134663490401405,0.17928571428571433,44.13793103448277,hold
1244,2015-05-14,83679.23230499998,7429,118966.98230499998,4.75,0.02576302846085416,0.18071428571428574,45.27027027027029,buy
1245,2015-05-15,83679.23230499998,7429,118966.98230499998,4.75,0.024085296584544683,0.1764285714285714,46.206896551724135,buy
1246,2015-05-18,98455.84030499999,4349,119331.04030499999,4.8,0.023701373962830813,0.1714285714285714,48.979591836734684,buy
1247,2015-05-19,107068.74169999998,2550,119283.24169999998,4.79,0.022968321505294313,0.16428571428571428,52.17391304347824,buy
1248,2015-05-20,112139.80489999999,1493,119306.20489999998,4.8,0.022987397841140962,0.155,62.393162393162385,buy
1249,2015-05-21,115196.63571999999,865,119409.18572,4.87,0.022854518464828426,0.15142857142857138,58.49056603773583,buy
1250,2015-05-22,116959.93362999998,502,119399.65362999999,4.86,0.0208552022408048,0.14785714285714288,57.14285714285715,buy
1251,2015-05-26,116959.93362999998,502,119314.31362999999,4.69,0.021476044194472743,0.14785714285714294,60.0,buy
1252,2015-05-27,118007.36964999998,289,119429.24964999998,4.92,0.021467039749259526,0.1471428571428572,73.45132743362834,buy
1253,2015-05-28,118597.55440999998,168,119417.39440999998,4.88,0.021161136098048986,0.14428571428571432,68.8073394495413,buy
1254,2015-05-29,118928.58880999999,99,119403.78880999998,4.8,0.019691681376522555,0.13999999999999999,58.415841584158414,buy
1255,2015-06-01,119126.92958999999,58,119407.64958999999,4.84,0.019607291242793933,0.14357142857142854,62.999999999999986,buy
1256,2015-06-02,119242.07198999998,34,119405.27198999998,4.8,0.019017347953785773,0.14071428571428576,64.2857142857143,buy
1257,2015-06-03,119309.79810999999,20,119406.59810999999,4.84,0.017278346986224838,0.13785714285714284,65.0,buy
1258,2015-06-04,119309.79810999999,20,119404.39811,4.73,0.016226584130954597,0.1335714285714285,48.888888888888914,buy
1259,2015-06-05,119309.79810999999,20,119403.79810999999,4.7,0.016724349985247768,0.13714285714285707,47.31182795698925,buy
